REGION,TECHNOLOGY,YEAR,VALUE
EU27,EUEAV00000BS,2024,0.0
EU27,EUEAV00000BS,2025,0.0
EU27,EUEAV00000BS,2026,0.0
EU27,EUEAV00000BS,2027,0.0
EU27,EUEAV00000BS,2028,0.0
EU27,EUEAV00000BS,2029,0.0
EU27,EUEAV00000BS,2030,0.0
EU27,EUEAV00000BS,2031,0.0
EU27,EUEAV00000BS,2032,0.0
EU27,EUEAV00000BS,2033,0.0
EU27,EUEAV00000BS,2034,0.0
EU27,EUEAV00000BS,2035,0.0
EU27,EUEAV00000BS,2036,0.0
EU27,EUEAV00000BS,2037,0.0
EU27,EUEAV00000BS,2038,0.0
EU27,EUEAV00000BS,2039,0.0
EU27,EUEAV00000BS,2040,0.0
EU27,EUEAV00000BS,2041,0.0
EU27,EUEAV00000BS,2042,0.0
EU27,EUEAV00000BS,2043,0.0
EU27,EUEAV00000BS,2044,0.0
EU27,EUEAV00000BS,2045,0.0
EU27,EUEAV00000BS,2046,0.0
EU27,EUEAV00000BS,2047,0.0
EU27,EUEAV00000BS,2048,0.0
EU27,EUEAV00000BS,2049,0.0
EU27,EUEAV00000BS,2050,0.0
EU27,EUEAV00000BS,2051,0.0
EU27,EUEAV00000BS,2052,0.0
EU27,EUEAV00000BS,2053,0.0
EU27,EUEAV00000BS,2054,0.0
EU27,EUEAV00000BS,2055,0.0
EU27,EUEAV00000BS,2056,0.0
EU27,EUEAV00000BS,2057,0.0
EU27,EUEAV00000BS,2058,0.0
EU27,EUEAV00000BS,2059,0.0
EU27,EUEAV00000BS,2060,0.0
EU27,EUEAV00000BS,2061,0.0
EU27,EUEAV00000BS,2062,0.0
EU27,EUEAV00000BS,2063,0.0
EU27,EUEAV00000BS,2064,0.0
EU27,EUEAV00000BS,2065,0.0
EU27,EUEAV00000BS,2066,0.0
EU27,EUEAV00000BS,2067,0.0
EU27,EUEAV00000BS,2068,0.0
EU27,EUEAV00000BS,2069,0.0
EU27,EUEAV00000BS,2070,0.0
EU27,EUEAVELC0000,2018,0.0
EU27,EUEAVELC0000,2019,0.0
EU27,EUEAVELC0000,2020,0.0
EU27,EUEAVELC0000,2021,0.0
EU27,EUEAVELC0000,2022,0.0
EU27,EUEAVELC0000,2023,0.0
EU27,EUEAVELC0000,2024,0.0
EU27,EUEAVELC0000,2025,0.0
EU27,EUEAVELC0000,2026,0.0
EU27,EUEAVELC0000,2027,0.0
EU27,EUEAVELC0000,2028,0.0
EU27,EUEAVELC0000,2029,0.0
EU27,EUEAVELC0000,2030,0.0
EU27,EUEAVELC0000,2031,0.0
EU27,EUEAVELC0000,2032,0.0
EU27,EUEAVELC0000,2033,0.0
EU27,EUEAVELC0000,2034,0.0
EU27,EUEAVELC0000,2035,0.0
EU27,EUEAVELC0000,2036,0.0
EU27,EUEAVELC0000,2037,0.0
EU27,EUEAVELC0000,2038,0.0
EU27,EUEAVELC0000,2039,0.0
EU27,EUEAVELC0000,2040,0.0
EU27,EUEAVELC0000,2041,0.0
EU27,EUEAVELC0000,2042,0.0
EU27,EUEAVELC0000,2043,0.0
EU27,EUEAVELC0000,2044,0.0
EU27,EUEAVELC0000,2045,0.0
EU27,EUEAVELC0000,2046,0.0
EU27,EUEAVELC0000,2047,0.0
EU27,EUEAVELC0000,2048,0.0
EU27,EUEAVELC0000,2049,0.0
EU27,EUEAVELC0000,2050,0.0
EU27,EUEAVELC0000,2051,0.0
EU27,EUEAVELC0000,2052,0.0
EU27,EUEAVELC0000,2053,0.0
EU27,EUEAVELC0000,2054,0.0
EU27,EUEAVELC0000,2055,0.0
EU27,EUEAVELC0000,2056,0.0
EU27,EUEAVELC0000,2057,0.0
EU27,EUEAVELC0000,2058,0.0
EU27,EUEAVELC0000,2059,0.0
EU27,EUEAVELC0000,2060,0.0
EU27,EUEAVELC0000,2061,0.0
EU27,EUEAVELC0000,2062,0.0
EU27,EUEAVELC0000,2063,0.0
EU27,EUEAVELC0000,2064,0.0
EU27,EUEAVELC0000,2065,0.0
EU27,EUEAVELC0000,2066,0.0
EU27,EUEAVELC0000,2067,0.0
EU27,EUEAVELC0000,2068,0.0
EU27,EUEAVELC0000,2069,0.0
EU27,EUEAVELC0000,2070,0.0
EU27,EUEAVHY20000,2018,0.0
EU27,EUEAVHY20000,2019,0.0
EU27,EUEAVHY20000,2020,0.0
EU27,EUEAVHY20000,2021,0.0
EU27,EUEAVHY20000,2022,0.0
EU27,EUEAVHY20000,2023,0.0
EU27,EUEAVHY20000,2024,0.0
EU27,EUEAVHY20000,2025,0.0
EU27,EUEAVHY20000,2026,0.0
EU27,EUEAVHY20000,2027,0.0
EU27,EUEAVHY20000,2028,0.0
EU27,EUEAVHY20000,2029,0.0
EU27,EUEAVHY20000,2030,0.0
EU27,EUEAVHY20000,2031,0.0
EU27,EUEAVHY20000,2032,0.0
EU27,EUEAVHY20000,2033,0.0
EU27,EUEAVHY20000,2034,0.0
EU27,EUEAVHY20000,2035,0.0
EU27,EUEAVHY20000,2036,0.0
EU27,EUEAVHY20000,2037,0.0
EU27,EUEAVHY20000,2038,0.0
EU27,EUEAVHY20000,2039,0.0
EU27,EUEAVHY20000,2040,0.0
EU27,EUEAVHY20000,2041,0.0
EU27,EUEAVHY20000,2042,0.0
EU27,EUEAVHY20000,2043,0.0
EU27,EUEAVHY20000,2044,0.0
EU27,EUEAVHY20000,2045,0.0
EU27,EUEAVHY20000,2046,0.0
EU27,EUEAVHY20000,2047,0.0
EU27,EUEAVHY20000,2048,0.0
EU27,EUEAVHY20000,2049,0.0
EU27,EUEAVHY20000,2050,0.0
EU27,EUEAVHY20000,2051,0.0
EU27,EUEAVHY20000,2052,0.0
EU27,EUEAVHY20000,2053,0.0
EU27,EUEAVHY20000,2054,0.0
EU27,EUEAVHY20000,2055,0.0
EU27,EUEAVHY20000,2056,0.0
EU27,EUEAVHY20000,2057,0.0
EU27,EUEAVHY20000,2058,0.0
EU27,EUEAVHY20000,2059,0.0
EU27,EUEAVHY20000,2060,0.0
EU27,EUEAVHY20000,2061,0.0
EU27,EUEAVHY20000,2062,0.0
EU27,EUEAVHY20000,2063,0.0
EU27,EUEAVHY20000,2064,0.0
EU27,EUEAVHY20000,2065,0.0
EU27,EUEAVHY20000,2066,0.0
EU27,EUEAVHY20000,2067,0.0
EU27,EUEAVHY20000,2068,0.0
EU27,EUEAVHY20000,2069,0.0
EU27,EUEAVHY20000,2070,0.0
EU27,EUEAVKRS0000,2018,0.0
EU27,EUEAVKRS0000,2019,0.0
EU27,EUEAVKRS0000,2020,0.0
EU27,EUEAVKRS0000,2021,0.0
EU27,EUEAVKRS0000,2022,0.0
EU27,EUEAVKRS0000,2023,0.0
EU27,EUEAVKRS0000,2024,0.0
EU27,EUEAVKRS0000,2025,0.0
EU27,EUEAVKRS0000,2026,0.0
EU27,EUEAVKRS0000,2027,0.0
EU27,EUEAVKRS0000,2028,0.0
EU27,EUEAVKRS0000,2029,0.0
EU27,EUEAVKRS0000,2030,0.0
EU27,EUEAVKRS0000,2031,0.0
EU27,EUEAVKRS0000,2032,0.0
EU27,EUEAVKRS0000,2033,0.0
EU27,EUEAVKRS0000,2034,0.0
EU27,EUEAVKRS0000,2035,0.0
EU27,EUEAVKRS0000,2036,0.0
EU27,EUEAVKRS0000,2037,0.0
EU27,EUEAVKRS0000,2038,0.0
EU27,EUEAVKRS0000,2039,0.0
EU27,EUEAVKRS0000,2040,0.0
EU27,EUEAVKRS0000,2041,0.0
EU27,EUEAVKRS0000,2042,0.0
EU27,EUEAVKRS0000,2043,0.0
EU27,EUEAVKRS0000,2044,0.0
EU27,EUEAVKRS0000,2045,0.0
EU27,EUEAVKRS0000,2046,0.0
EU27,EUEAVKRS0000,2047,0.0
EU27,EUEAVKRS0000,2048,0.0
EU27,EUEAVKRS0000,2049,0.0
EU27,EUEAVKRS0000,2050,0.0
EU27,EUEAVKRS0000,2051,0.0
EU27,EUEAVKRS0000,2052,0.0
EU27,EUEAVKRS0000,2053,0.0
EU27,EUEAVKRS0000,2054,0.0
EU27,EUEAVKRS0000,2055,0.0
EU27,EUEAVKRS0000,2056,0.0
EU27,EUEAVKRS0000,2057,0.0
EU27,EUEAVKRS0000,2058,0.0
EU27,EUEAVKRS0000,2059,0.0
EU27,EUEAVKRS0000,2060,0.0
EU27,EUEAVKRS0000,2061,0.0
EU27,EUEAVKRS0000,2062,0.0
EU27,EUEAVKRS0000,2063,0.0
EU27,EUEAVKRS0000,2064,0.0
EU27,EUEAVKRS0000,2065,0.0
EU27,EUEAVKRS0000,2066,0.0
EU27,EUEAVKRS0000,2067,0.0
EU27,EUEAVKRS0000,2068,0.0
EU27,EUEAVKRS0000,2069,0.0
EU27,EUEAVKRS0000,2070,0.0
EU27,EUEBD000APBS,2018,0.0
EU27,EUEBD000APBS,2019,0.0
EU27,EUEBD000APBS,2020,0.0
EU27,EUEBD000APBS,2021,0.0
EU27,EUEBD000APBS,2022,0.0
EU27,EUEBD000APBS,2023,0.0
EU27,EUEBD000APBS,2024,0.0
EU27,EUEBD000APBS,2025,0.0
EU27,EUEBD000APBS,2026,0.0
EU27,EUEBD000APBS,2027,0.0
EU27,EUEBD000APBS,2028,0.0
EU27,EUEBD000APBS,2029,0.0
EU27,EUEBD000APBS,2030,0.0
EU27,EUEBD000APBS,2031,0.0
EU27,EUEBD000APBS,2032,0.0
EU27,EUEBD000APBS,2033,0.0
EU27,EUEBD000APBS,2034,0.0
EU27,EUEBD000APBS,2035,0.0
EU27,EUEBD000APBS,2036,0.0
EU27,EUEBD000APBS,2037,0.0
EU27,EUEBD000APBS,2038,0.0
EU27,EUEBD000APBS,2039,0.0
EU27,EUEBD000APBS,2040,0.0
EU27,EUEBD000APBS,2041,0.0
EU27,EUEBD000APBS,2042,0.0
EU27,EUEBD000APBS,2043,0.0
EU27,EUEBD000APBS,2044,0.0
EU27,EUEBD000APBS,2045,0.0
EU27,EUEBD000APBS,2046,0.0
EU27,EUEBD000APBS,2047,0.0
EU27,EUEBD000APBS,2048,0.0
EU27,EUEBD000APBS,2049,0.0
EU27,EUEBD000APBS,2050,0.0
EU27,EUEBD000APBS,2051,0.0
EU27,EUEBD000APBS,2052,0.0
EU27,EUEBD000APBS,2053,0.0
EU27,EUEBD000APBS,2054,0.0
EU27,EUEBD000APBS,2055,0.0
EU27,EUEBD000APBS,2056,0.0
EU27,EUEBD000APBS,2057,0.0
EU27,EUEBD000APBS,2058,0.0
EU27,EUEBD000APBS,2059,0.0
EU27,EUEBD000APBS,2060,0.0
EU27,EUEBD000APBS,2061,0.0
EU27,EUEBD000APBS,2062,0.0
EU27,EUEBD000APBS,2063,0.0
EU27,EUEBD000APBS,2064,0.0
EU27,EUEBD000APBS,2065,0.0
EU27,EUEBD000APBS,2066,0.0
EU27,EUEBD000APBS,2067,0.0
EU27,EUEBD000APBS,2068,0.0
EU27,EUEBD000APBS,2069,0.0
EU27,EUEBD000APBS,2070,0.0
EU27,EUEBD000CKBS,2018,0.0
EU27,EUEBD000CKBS,2019,0.0
EU27,EUEBD000CKBS,2020,0.0
EU27,EUEBD000CKBS,2021,0.0
EU27,EUEBD000CKBS,2022,0.0
EU27,EUEBD000CKBS,2023,0.0
EU27,EUEBD000CKBS,2024,0.0
EU27,EUEBD000CKBS,2025,0.0
EU27,EUEBD000CKBS,2026,0.0
EU27,EUEBD000CKBS,2027,0.0
EU27,EUEBD000CKBS,2028,0.0
EU27,EUEBD000CKBS,2029,0.0
EU27,EUEBD000CKBS,2030,0.0
EU27,EUEBD000CKBS,2031,0.0
EU27,EUEBD000CKBS,2032,0.0
EU27,EUEBD000CKBS,2033,0.0
EU27,EUEBD000CKBS,2034,0.0
EU27,EUEBD000CKBS,2035,0.0
EU27,EUEBD000CKBS,2036,0.0
EU27,EUEBD000CKBS,2037,0.0
EU27,EUEBD000CKBS,2038,0.0
EU27,EUEBD000CKBS,2039,0.0
EU27,EUEBD000CKBS,2040,0.0
EU27,EUEBD000CKBS,2041,0.0
EU27,EUEBD000CKBS,2042,0.0
EU27,EUEBD000CKBS,2043,0.0
EU27,EUEBD000CKBS,2044,0.0
EU27,EUEBD000CKBS,2045,0.0
EU27,EUEBD000CKBS,2046,0.0
EU27,EUEBD000CKBS,2047,0.0
EU27,EUEBD000CKBS,2048,0.0
EU27,EUEBD000CKBS,2049,0.0
EU27,EUEBD000CKBS,2050,0.0
EU27,EUEBD000CKBS,2051,0.0
EU27,EUEBD000CKBS,2052,0.0
EU27,EUEBD000CKBS,2053,0.0
EU27,EUEBD000CKBS,2054,0.0
EU27,EUEBD000CKBS,2055,0.0
EU27,EUEBD000CKBS,2056,0.0
EU27,EUEBD000CKBS,2057,0.0
EU27,EUEBD000CKBS,2058,0.0
EU27,EUEBD000CKBS,2059,0.0
EU27,EUEBD000CKBS,2060,0.0
EU27,EUEBD000CKBS,2061,0.0
EU27,EUEBD000CKBS,2062,0.0
EU27,EUEBD000CKBS,2063,0.0
EU27,EUEBD000CKBS,2064,0.0
EU27,EUEBD000CKBS,2065,0.0
EU27,EUEBD000CKBS,2066,0.0
EU27,EUEBD000CKBS,2067,0.0
EU27,EUEBD000CKBS,2068,0.0
EU27,EUEBD000CKBS,2069,0.0
EU27,EUEBD000CKBS,2070,0.0
EU27,EUEBD000CLBS,2018,0.0
EU27,EUEBD000CLBS,2019,0.0
EU27,EUEBD000CLBS,2020,0.0
EU27,EUEBD000CLBS,2021,0.0
EU27,EUEBD000CLBS,2022,0.0
EU27,EUEBD000CLBS,2023,0.0
EU27,EUEBD000CLBS,2024,0.0
EU27,EUEBD000CLBS,2025,0.0
EU27,EUEBD000CLBS,2026,0.0
EU27,EUEBD000CLBS,2027,0.0
EU27,EUEBD000CLBS,2028,0.0
EU27,EUEBD000CLBS,2029,0.0
EU27,EUEBD000CLBS,2030,0.0
EU27,EUEBD000CLBS,2031,0.0
EU27,EUEBD000CLBS,2032,0.0
EU27,EUEBD000CLBS,2033,0.0
EU27,EUEBD000CLBS,2034,0.0
EU27,EUEBD000CLBS,2035,0.0
EU27,EUEBD000CLBS,2036,0.0
EU27,EUEBD000CLBS,2037,0.0
EU27,EUEBD000CLBS,2038,0.0
EU27,EUEBD000CLBS,2039,0.0
EU27,EUEBD000CLBS,2040,0.0
EU27,EUEBD000CLBS,2041,0.0
EU27,EUEBD000CLBS,2042,0.0
EU27,EUEBD000CLBS,2043,0.0
EU27,EUEBD000CLBS,2044,0.0
EU27,EUEBD000CLBS,2045,0.0
EU27,EUEBD000CLBS,2046,0.0
EU27,EUEBD000CLBS,2047,0.0
EU27,EUEBD000CLBS,2048,0.0
EU27,EUEBD000CLBS,2049,0.0
EU27,EUEBD000CLBS,2050,0.0
EU27,EUEBD000CLBS,2051,0.0
EU27,EUEBD000CLBS,2052,0.0
EU27,EUEBD000CLBS,2053,0.0
EU27,EUEBD000CLBS,2054,0.0
EU27,EUEBD000CLBS,2055,0.0
EU27,EUEBD000CLBS,2056,0.0
EU27,EUEBD000CLBS,2057,0.0
EU27,EUEBD000CLBS,2058,0.0
EU27,EUEBD000CLBS,2059,0.0
EU27,EUEBD000CLBS,2060,0.0
EU27,EUEBD000CLBS,2061,0.0
EU27,EUEBD000CLBS,2062,0.0
EU27,EUEBD000CLBS,2063,0.0
EU27,EUEBD000CLBS,2064,0.0
EU27,EUEBD000CLBS,2065,0.0
EU27,EUEBD000CLBS,2066,0.0
EU27,EUEBD000CLBS,2067,0.0
EU27,EUEBD000CLBS,2068,0.0
EU27,EUEBD000CLBS,2069,0.0
EU27,EUEBD000CLBS,2070,0.0
EU27,EUEBD000EEHI,2018,0.0
EU27,EUEBD000EEHI,2019,0.0
EU27,EUEBD000EEHI,2020,0.0
EU27,EUEBD000EEHI,2021,0.0
EU27,EUEBD000EEHI,2022,0.0
EU27,EUEBD000EEHI,2023,0.0
EU27,EUEBD000EEHI,2024,0.0
EU27,EUEBD000EEHI,2025,0.0
EU27,EUEBD000EEHI,2026,0.0
EU27,EUEBD000EEHI,2027,0.0
EU27,EUEBD000EEHI,2028,0.0
EU27,EUEBD000EEHI,2029,0.0
EU27,EUEBD000EEHI,2030,0.0
EU27,EUEBD000EEHI,2031,0.0
EU27,EUEBD000EEHI,2032,0.0
EU27,EUEBD000EEHI,2033,0.0
EU27,EUEBD000EEHI,2034,0.0
EU27,EUEBD000EEHI,2035,0.0
EU27,EUEBD000EEHI,2036,0.0
EU27,EUEBD000EEHI,2037,0.0
EU27,EUEBD000EEHI,2038,0.0
EU27,EUEBD000EEHI,2039,0.0
EU27,EUEBD000EEHI,2040,0.0
EU27,EUEBD000EEHI,2041,0.0
EU27,EUEBD000EEHI,2042,0.0
EU27,EUEBD000EEHI,2043,0.0
EU27,EUEBD000EEHI,2044,0.0
EU27,EUEBD000EEHI,2045,0.0
EU27,EUEBD000EEHI,2046,0.0
EU27,EUEBD000EEHI,2047,0.0
EU27,EUEBD000EEHI,2048,0.0
EU27,EUEBD000EEHI,2049,0.0
EU27,EUEBD000EEHI,2050,0.0
EU27,EUEBD000EEHI,2051,0.0
EU27,EUEBD000EEHI,2052,0.0
EU27,EUEBD000EEHI,2053,0.0
EU27,EUEBD000EEHI,2054,0.0
EU27,EUEBD000EEHI,2055,0.0
EU27,EUEBD000EEHI,2056,0.0
EU27,EUEBD000EEHI,2057,0.0
EU27,EUEBD000EEHI,2058,0.0
EU27,EUEBD000EEHI,2059,0.0
EU27,EUEBD000EEHI,2060,0.0
EU27,EUEBD000EEHI,2061,0.0
EU27,EUEBD000EEHI,2062,0.0
EU27,EUEBD000EEHI,2063,0.0
EU27,EUEBD000EEHI,2064,0.0
EU27,EUEBD000EEHI,2065,0.0
EU27,EUEBD000EEHI,2066,0.0
EU27,EUEBD000EEHI,2067,0.0
EU27,EUEBD000EEHI,2068,0.0
EU27,EUEBD000EEHI,2069,0.0
EU27,EUEBD000EEHI,2070,0.0
